customer,treatment,converted,pageviews,bounce
27655,yes,TRUE,11,FALSE
54068,yes,FALSE,1,TRUE
40087,no,FALSE,1,TRUE
90125,yes,FALSE,1,TRUE
40921,no,FALSE,1,TRUE
91437,yes,FALSE,1,TRUE
43674,no,FALSE,1,TRUE
20502,yes,FALSE,1,TRUE
27620,no,FALSE,1,TRUE
11692,no,FALSE,1,TRUE
49420,yes,FALSE,1,TRUE
50840,no,FALSE,7,FALSE
53087,no,FALSE,1,TRUE
49909,no,FALSE,1,TRUE
26172,yes,TRUE,7,FALSE
37315,yes,FALSE,1,TRUE
84456,no,FALSE,1,TRUE
52057,yes,FALSE,1,TRUE
17970,no,FALSE,1,TRUE
36927,no,FALSE,1,TRUE
65120,no,FALSE,1,TRUE
85788,no,FALSE,1,TRUE
61637,yes,FALSE,1,TRUE
62860,no,FALSE,1,TRUE
88498,yes,FALSE,1,TRUE
88853,yes,FALSE,1,TRUE
24133,no,FALSE,1,TRUE
83973,no,TRUE,15,FALSE
98916,no,FALSE,1,TRUE
57844,yes,FALSE,1,TRUE
43142,yes,FALSE,1,TRUE
70596,no,FALSE,1,TRUE
97935,no,FALSE,1,TRUE
15071,no,FALSE,1,TRUE
29641,yes,FALSE,1,TRUE
77923,no,FALSE,1,TRUE
96900,yes,FALSE,1,TRUE
31004,yes,FALSE,1,TRUE
24920,yes,FALSE,1,TRUE
45334,no,FALSE,1,TRUE
82140,yes,FALSE,1,TRUE
71175,no,FALSE,1,TRUE
86941,yes,FALSE,1,TRUE
15733,no,FALSE,1,TRUE
13100,no,FALSE,1,TRUE
56572,yes,FALSE,1,TRUE
80531,yes,FALSE,1,TRUE
56296,yes,FALSE,1,TRUE
71759,yes,FALSE,1,TRUE
90065,yes,FALSE,1,TRUE
65144,no,FALSE,1,TRUE
58956,yes,FALSE,1,TRUE
52233,yes,FALSE,1,TRUE
54687,yes,FALSE,1,TRUE
52417,no,FALSE,1,TRUE
55473,no,FALSE,1,TRUE
92419,no,FALSE,1,TRUE
92590,yes,FALSE,1,TRUE
66675,no,FALSE,1,TRUE
25168,no,FALSE,1,TRUE
67132,no,FALSE,1,TRUE
35623,no,FALSE,1,TRUE
64175,no,FALSE,1,TRUE
43333,yes,FALSE,1,TRUE
71803,no,FALSE,1,TRUE
39144,yes,FALSE,1,TRUE
39735,yes,FALSE,1,TRUE
24530,yes,FALSE,1,TRUE
37575,no,FALSE,1,TRUE
22790,no,FALSE,1,TRUE
29297,yes,FALSE,1,TRUE
82413,no,FALSE,1,TRUE
13157,yes,FALSE,1,TRUE
13011,no,TRUE,7,FALSE
43633,no,FALSE,1,TRUE
11914,yes,TRUE,12,FALSE
31266,yes,FALSE,1,TRUE
55263,no,FALSE,1,TRUE
65052,yes,FALSE,1,TRUE
20355,no,FALSE,1,TRUE
68340,yes,FALSE,1,TRUE
82285,no,FALSE,1,TRUE
17917,no,FALSE,1,TRUE
68365,yes,FALSE,1,TRUE
66691,yes,FALSE,1,TRUE
35127,yes,FALSE,1,TRUE
39523,yes,TRUE,7,FALSE
27700,no,FALSE,1,TRUE
48066,no,FALSE,1,TRUE
27458,yes,FALSE,1,TRUE
35858,no,FALSE,1,TRUE
93858,yes,FALSE,1,TRUE
40243,yes,FALSE,1,TRUE
74883,yes,FALSE,1,TRUE
75470,yes,FALSE,1,TRUE
71052,no,FALSE,1,TRUE
37060,no,FALSE,1,TRUE
15344,yes,FALSE,1,TRUE
56749,yes,FALSE,1,TRUE
60143,yes,FALSE,1,TRUE
69019,yes,FALSE,1,TRUE
81204,no,FALSE,1,TRUE
77823,no,FALSE,1,TRUE
93744,yes,FALSE,1,TRUE
18829,no,FALSE,1,TRUE
79417,yes,FALSE,1,TRUE
60288,no,FALSE,1,TRUE
11917,yes,FALSE,1,TRUE
83296,yes,FALSE,1,TRUE
17137,yes,FALSE,1,TRUE
91673,yes,FALSE,1,TRUE
92611,no,FALSE,1,TRUE
19325,no,FALSE,1,TRUE
79521,yes,FALSE,1,TRUE
13545,yes,FALSE,1,TRUE
40223,no,FALSE,1,TRUE
28782,no,FALSE,1,TRUE
37210,no,FALSE,1,TRUE
98984,yes,FALSE,1,TRUE
23719,no,FALSE,1,TRUE
24084,yes,FALSE,1,TRUE
23519,yes,FALSE,1,TRUE
87469,no,FALSE,1,TRUE
87396,yes,FALSE,1,TRUE
68727,yes,FALSE,1,TRUE
23722,no,FALSE,1,TRUE
54481,yes,FALSE,1,TRUE
81400,yes,FALSE,1,TRUE
96079,no,FALSE,1,TRUE
11433,no,FALSE,1,TRUE
67211,no,FALSE,1,TRUE
76494,yes,TRUE,11,FALSE
91675,yes,FALSE,1,TRUE
88869,yes,TRUE,10,FALSE
12942,no,FALSE,1,TRUE
14305,yes,FALSE,1,TRUE
86800,no,FALSE,1,TRUE
85934,no,FALSE,1,TRUE
92507,no,FALSE,1,TRUE
99384,no,FALSE,1,TRUE
89599,yes,FALSE,1,TRUE
62823,no,FALSE,1,TRUE
44376,no,FALSE,1,TRUE
63620,no,FALSE,1,TRUE
17539,yes,FALSE,1,TRUE
82984,yes,FALSE,1,TRUE
40860,no,FALSE,1,TRUE
97301,no,FALSE,1,TRUE
39460,yes,FALSE,1,TRUE
58953,yes,FALSE,1,TRUE
54556,yes,FALSE,1,TRUE
34986,yes,FALSE,1,TRUE
75042,yes,FALSE,1,TRUE
14001,no,FALSE,1,TRUE
22427,no,FALSE,1,TRUE
65515,no,TRUE,9,FALSE
88966,no,FALSE,1,TRUE
72573,no,FALSE,1,TRUE
69532,no,FALSE,1,TRUE
58752,yes,FALSE,1,TRUE
72667,yes,FALSE,1,TRUE
33247,no,FALSE,1,TRUE
18999,yes,FALSE,1,TRUE
45148,yes,FALSE,1,TRUE
71023,no,FALSE,1,TRUE
73315,yes,FALSE,1,TRUE
58911,yes,TRUE,5,FALSE
98119,yes,FALSE,1,TRUE
99868,yes,FALSE,1,TRUE
66028,no,FALSE,1,TRUE
71684,no,FALSE,1,TRUE
97102,yes,FALSE,1,TRUE
21811,yes,FALSE,1,TRUE
79550,no,FALSE,1,TRUE
93970,yes,TRUE,8,FALSE
22747,no,FALSE,1,TRUE
27415,no,FALSE,1,TRUE
56682,yes,FALSE,1,TRUE
93520,yes,FALSE,1,TRUE
84009,yes,FALSE,1,TRUE
76443,yes,FALSE,1,TRUE
14219,yes,FALSE,1,TRUE
70628,yes,FALSE,1,TRUE
96095,yes,FALSE,1,TRUE
43334,yes,FALSE,1,TRUE
37406,no,FALSE,1,TRUE
18313,no,FALSE,1,TRUE
42370,no,FALSE,1,TRUE
35356,yes,FALSE,1,TRUE
37918,yes,TRUE,10,FALSE
31512,no,FALSE,1,TRUE
19939,no,FALSE,1,TRUE
11150,no,FALSE,1,TRUE
90769,no,FALSE,1,TRUE
93142,no,FALSE,1,TRUE
34858,yes,FALSE,1,TRUE
20560,no,FALSE,1,TRUE
81453,yes,FALSE,1,TRUE
56260,no,FALSE,1,TRUE
36364,no,TRUE,7,FALSE
72590,yes,FALSE,1,TRUE
23572,no,FALSE,1,TRUE
54330,no,FALSE,1,TRUE
39986,no,FALSE,1,TRUE
92808,no,TRUE,12,FALSE
55777,yes,FALSE,1,TRUE
62601,no,FALSE,1,TRUE
85760,yes,FALSE,1,TRUE
13127,yes,TRUE,8,FALSE
41312,no,FALSE,1,TRUE
13688,no,FALSE,1,TRUE
74374,no,FALSE,1,TRUE
17476,yes,FALSE,1,TRUE
27490,yes,FALSE,1,TRUE
38032,yes,FALSE,1,TRUE
95824,yes,FALSE,1,TRUE
18032,no,FALSE,1,TRUE
74458,no,FALSE,1,TRUE
16338,no,FALSE,1,TRUE
30767,yes,TRUE,10,FALSE
49501,no,FALSE,1,TRUE
22796,yes,FALSE,1,TRUE
73924,yes,FALSE,1,TRUE
12359,no,FALSE,1,TRUE
42345,no,TRUE,7,FALSE
83449,no,FALSE,1,TRUE
72364,yes,FALSE,1,TRUE
88241,yes,FALSE,1,TRUE
64270,yes,TRUE,9,FALSE
11879,yes,FALSE,1,TRUE
99779,yes,FALSE,1,TRUE
12969,no,FALSE,1,TRUE
62385,no,FALSE,1,TRUE
18321,no,FALSE,1,TRUE
74733,yes,FALSE,1,TRUE
96467,no,FALSE,1,TRUE
89298,no,FALSE,1,TRUE
82698,no,FALSE,1,TRUE
56568,yes,FALSE,1,TRUE
55727,no,FALSE,1,TRUE
27492,yes,FALSE,1,TRUE
93342,yes,FALSE,1,TRUE
92304,no,FALSE,1,TRUE
50722,yes,FALSE,1,TRUE
48859,no,FALSE,1,TRUE
81078,no,FALSE,1,TRUE
77002,no,FALSE,1,TRUE
74405,yes,FALSE,1,TRUE
93711,no,FALSE,1,TRUE
67302,yes,FALSE,1,TRUE
85308,no,FALSE,1,TRUE
40420,no,FALSE,1,TRUE
79991,no,FALSE,1,TRUE
95209,yes,FALSE,1,TRUE
31514,yes,FALSE,1,TRUE
31445,no,FALSE,1,TRUE
53819,no,FALSE,1,TRUE
57259,yes,FALSE,1,TRUE
82178,no,FALSE,7,FALSE
84476,no,FALSE,1,TRUE
46544,no,FALSE,1,TRUE
31426,no,FALSE,1,TRUE
53768,yes,FALSE,1,TRUE
71973,yes,FALSE,1,TRUE
53976,yes,TRUE,9,FALSE
87578,yes,TRUE,13,FALSE
33331,no,FALSE,1,TRUE
32298,yes,FALSE,1,TRUE
51224,yes,FALSE,1,TRUE
98662,no,FALSE,1,TRUE
89925,no,FALSE,1,TRUE
29701,no,FALSE,1,TRUE
76074,no,FALSE,1,TRUE
72099,yes,FALSE,1,TRUE
38904,no,FALSE,1,TRUE
33328,yes,TRUE,9,FALSE
11883,no,FALSE,1,TRUE
42469,yes,FALSE,1,TRUE
83496,yes,FALSE,1,TRUE
15093,no,FALSE,1,TRUE
18232,no,TRUE,8,FALSE
59487,no,FALSE,1,TRUE
54849,no,FALSE,1,TRUE
81297,yes,FALSE,1,TRUE
23921,no,FALSE,1,TRUE
10278,no,FALSE,1,TRUE
40196,no,FALSE,1,TRUE
39261,yes,FALSE,1,TRUE
50207,yes,FALSE,1,TRUE
22301,yes,FALSE,1,TRUE
58904,yes,TRUE,8,FALSE
48951,yes,FALSE,1,TRUE
97088,no,TRUE,13,FALSE
25801,yes,FALSE,1,TRUE
15690,yes,FALSE,1,TRUE
25417,yes,FALSE,1,TRUE
25708,yes,FALSE,1,TRUE
15275,yes,FALSE,1,TRUE
51287,yes,TRUE,13,FALSE
19255,no,FALSE,1,TRUE
12109,yes,TRUE,11,FALSE
49036,yes,FALSE,1,TRUE
74533,no,TRUE,5,FALSE
37016,yes,FALSE,1,TRUE
20787,yes,FALSE,1,TRUE
54093,no,FALSE,1,TRUE
29959,yes,FALSE,1,TRUE
59472,yes,FALSE,1,TRUE
52608,no,FALSE,1,TRUE
36238,yes,FALSE,1,TRUE
72652,no,FALSE,1,TRUE
35407,yes,FALSE,1,TRUE
49218,yes,FALSE,1,TRUE
26292,no,FALSE,1,TRUE
41465,no,FALSE,1,TRUE
69518,no,FALSE,1,TRUE
55023,yes,FALSE,1,TRUE
49725,yes,FALSE,1,TRUE
72070,yes,FALSE,1,TRUE
98676,no,FALSE,1,TRUE
84449,yes,FALSE,1,TRUE
90970,yes,FALSE,1,TRUE
95610,yes,FALSE,1,TRUE
39083,no,FALSE,1,TRUE
96159,no,FALSE,1,TRUE
15712,yes,TRUE,10,FALSE
66404,no,FALSE,1,TRUE
83550,yes,FALSE,1,TRUE
28676,yes,FALSE,1,TRUE
60868,no,FALSE,1,TRUE
16904,yes,TRUE,10,FALSE
81564,yes,FALSE,1,TRUE
75382,yes,FALSE,1,TRUE
68288,yes,FALSE,1,TRUE
47402,yes,FALSE,1,TRUE
28897,no,FALSE,1,TRUE
92564,no,FALSE,1,TRUE
46507,yes,FALSE,1,TRUE
67246,no,FALSE,1,TRUE
64854,no,FALSE,1,TRUE
71330,no,FALSE,1,TRUE
61382,yes,FALSE,1,TRUE
74208,yes,FALSE,1,TRUE
37797,no,FALSE,1,TRUE
97530,yes,FALSE,1,TRUE
92755,no,TRUE,7,FALSE
37778,yes,TRUE,11,FALSE
86015,yes,FALSE,1,TRUE
78489,no,FALSE,1,TRUE
92827,no,FALSE,1,TRUE
85846,yes,FALSE,1,TRUE
36825,yes,FALSE,1,TRUE
29092,yes,FALSE,1,TRUE
47497,yes,FALSE,1,TRUE
53932,no,FALSE,1,TRUE
63663,yes,FALSE,1,TRUE
44489,no,FALSE,1,TRUE
58094,yes,FALSE,1,TRUE
75364,yes,FALSE,1,TRUE
35741,no,FALSE,1,TRUE
78751,no,FALSE,1,TRUE
96903,no,FALSE,1,TRUE
12384,yes,FALSE,1,TRUE
56580,yes,FALSE,1,TRUE
60802,yes,FALSE,1,TRUE
27493,yes,FALSE,1,TRUE
69511,no,FALSE,1,TRUE
46939,no,TRUE,9,FALSE
66819,yes,FALSE,1,TRUE
26858,yes,FALSE,1,TRUE
87171,yes,FALSE,1,TRUE
26689,yes,FALSE,1,TRUE
21321,yes,TRUE,12,FALSE
17925,no,FALSE,1,TRUE
67012,no,FALSE,1,TRUE
89670,no,FALSE,1,TRUE
52363,no,FALSE,1,TRUE
16501,no,FALSE,1,TRUE
98050,no,FALSE,1,TRUE
87197,yes,FALSE,1,TRUE
25823,no,FALSE,1,TRUE
22813,no,FALSE,1,TRUE
19521,yes,FALSE,1,TRUE
74111,yes,FALSE,1,TRUE
82423,yes,FALSE,1,TRUE
24425,no,FALSE,1,TRUE
17806,no,FALSE,1,TRUE
11783,yes,TRUE,14,FALSE
29207,no,FALSE,1,TRUE
11788,no,FALSE,1,TRUE
77300,no,FALSE,1,TRUE
98804,yes,TRUE,14,FALSE
43240,yes,FALSE,1,TRUE
37446,yes,FALSE,1,TRUE
73067,yes,FALSE,1,TRUE
81872,yes,FALSE,1,TRUE
23424,no,FALSE,1,TRUE
75551,no,FALSE,1,TRUE
99180,yes,FALSE,1,TRUE
72227,yes,FALSE,1,TRUE
68176,no,FALSE,1,TRUE
17630,yes,FALSE,1,TRUE
42709,no,FALSE,1,TRUE
83524,yes,FALSE,1,TRUE
46501,no,FALSE,1,TRUE
79291,no,FALSE,1,TRUE
79315,no,FALSE,1,TRUE
62159,yes,FALSE,1,TRUE
71196,no,FALSE,1,TRUE
83075,yes,FALSE,1,TRUE
62845,no,FALSE,1,TRUE
75359,yes,FALSE,1,TRUE
17001,no,FALSE,1,TRUE
28777,yes,FALSE,1,TRUE
53346,yes,FALSE,1,TRUE
33574,no,FALSE,1,TRUE
62746,no,FALSE,1,TRUE
61340,yes,FALSE,1,TRUE
29475,no,FALSE,1,TRUE
36117,no,FALSE,1,TRUE
98463,no,FALSE,1,TRUE
77529,no,FALSE,1,TRUE
86282,no,FALSE,1,TRUE
85272,no,FALSE,1,TRUE
99145,yes,TRUE,15,FALSE
19202,yes,FALSE,1,TRUE
79382,no,FALSE,1,TRUE
86498,yes,FALSE,1,TRUE
13561,no,FALSE,1,TRUE
74076,yes,FALSE,1,TRUE
11792,yes,FALSE,1,TRUE
38366,no,FALSE,1,TRUE
67379,no,FALSE,1,TRUE
96930,no,FALSE,5,FALSE
38527,no,FALSE,1,TRUE
61034,no,FALSE,1,TRUE
50797,no,FALSE,1,TRUE
45599,no,FALSE,1,TRUE
53043,yes,FALSE,1,TRUE
59004,yes,FALSE,1,TRUE
49370,no,FALSE,1,TRUE
57116,yes,FALSE,1,TRUE
86773,yes,FALSE,1,TRUE
23947,yes,FALSE,1,TRUE
32290,yes,FALSE,1,TRUE
35214,yes,FALSE,1,TRUE
82177,no,FALSE,1,TRUE
98298,no,FALSE,1,TRUE
47241,yes,FALSE,1,TRUE
48980,yes,FALSE,1,TRUE
67983,yes,TRUE,10,FALSE
93506,no,FALSE,1,TRUE
23714,no,FALSE,1,TRUE
66701,no,TRUE,13,FALSE
59021,no,FALSE,1,TRUE
34161,no,FALSE,1,TRUE
91706,no,FALSE,1,TRUE
99143,yes,FALSE,1,TRUE
91701,yes,FALSE,1,TRUE
91799,yes,FALSE,1,TRUE
74574,no,FALSE,1,TRUE
25582,no,FALSE,1,TRUE
60731,yes,TRUE,12,FALSE
24520,yes,FALSE,1,TRUE
44759,yes,FALSE,1,TRUE
49663,no,TRUE,7,FALSE
90729,no,FALSE,1,TRUE
80471,yes,FALSE,1,TRUE
76458,no,FALSE,1,TRUE
99517,no,TRUE,10,FALSE
67994,yes,FALSE,1,TRUE
32566,no,FALSE,1,TRUE
46632,yes,FALSE,1,TRUE
86703,yes,FALSE,1,TRUE
26913,no,FALSE,1,TRUE
61328,no,FALSE,1,TRUE
16108,yes,TRUE,6,FALSE
90503,yes,FALSE,1,TRUE
62491,yes,FALSE,1,TRUE
23360,no,FALSE,1,TRUE
48087,no,FALSE,1,TRUE
36347,no,FALSE,1,TRUE
72982,yes,FALSE,1,TRUE
57248,no,FALSE,1,TRUE
99867,no,FALSE,1,TRUE
25283,no,FALSE,1,TRUE
25123,yes,FALSE,1,TRUE
97390,yes,FALSE,1,TRUE
34087,no,FALSE,1,TRUE
28445,no,FALSE,1,TRUE
34152,yes,FALSE,1,TRUE
61722,no,FALSE,1,TRUE
77561,no,FALSE,1,TRUE
49044,no,FALSE,1,TRUE
47755,no,TRUE,7,FALSE
41895,yes,FALSE,1,TRUE
73755,no,FALSE,1,TRUE
72058,yes,FALSE,1,TRUE
49473,yes,FALSE,1,TRUE
69672,no,FALSE,1,TRUE
74444,no,FALSE,1,TRUE
99120,no,FALSE,1,TRUE
82693,yes,FALSE,1,TRUE
53580,yes,FALSE,1,TRUE
87536,yes,FALSE,1,TRUE
42794,no,FALSE,1,TRUE
12264,no,FALSE,1,TRUE
93631,yes,FALSE,1,TRUE
21351,no,FALSE,1,TRUE
35910,yes,FALSE,1,TRUE
71177,no,FALSE,1,TRUE
76690,yes,FALSE,1,TRUE
94281,no,FALSE,1,TRUE
84889,no,FALSE,1,TRUE
50794,no,FALSE,1,TRUE
87655,no,FALSE,1,TRUE
73065,yes,FALSE,1,TRUE
73260,yes,FALSE,1,TRUE
16987,yes,FALSE,1,TRUE
59578,yes,FALSE,1,TRUE
31951,yes,FALSE,1,TRUE
68823,yes,TRUE,10,FALSE
20531,no,FALSE,1,TRUE
37379,yes,FALSE,1,TRUE
16919,no,TRUE,8,FALSE
39098,yes,TRUE,12,FALSE
25303,no,FALSE,1,TRUE
50126,no,TRUE,3,FALSE
13044,yes,FALSE,1,TRUE
29459,no,FALSE,1,TRUE
31103,no,FALSE,1,TRUE
75840,yes,FALSE,1,TRUE
18975,no,FALSE,5,FALSE
73268,no,FALSE,1,TRUE
44282,yes,FALSE,1,TRUE
10256,no,FALSE,1,TRUE
39005,no,FALSE,1,TRUE
38328,no,FALSE,1,TRUE
23310,no,FALSE,1,TRUE
46726,no,FALSE,1,TRUE
10214,yes,FALSE,1,TRUE
20257,no,FALSE,1,TRUE
95125,no,FALSE,1,TRUE
78782,no,FALSE,1,TRUE
45924,yes,FALSE,1,TRUE
18967,yes,FALSE,1,TRUE
92102,no,FALSE,1,TRUE
62923,yes,FALSE,1,TRUE
75822,no,FALSE,1,TRUE
75449,yes,FALSE,1,TRUE
44101,yes,FALSE,1,TRUE
56038,no,FALSE,1,TRUE
81180,yes,FALSE,1,TRUE
46441,yes,FALSE,1,TRUE
72125,no,TRUE,13,FALSE
84972,yes,FALSE,1,TRUE
40820,yes,FALSE,1,TRUE
87922,no,FALSE,1,TRUE
71928,no,FALSE,1,TRUE
12664,no,FALSE,1,TRUE
85624,yes,TRUE,5,FALSE
21015,no,FALSE,1,TRUE
93468,yes,FALSE,1,TRUE
60746,no,FALSE,1,TRUE
93954,no,TRUE,8,FALSE
48812,no,FALSE,1,TRUE
72025,no,FALSE,1,TRUE
37093,yes,FALSE,1,TRUE
14449,no,FALSE,1,TRUE
77637,no,FALSE,1,TRUE
77119,yes,FALSE,1,TRUE
12122,no,FALSE,1,TRUE
55261,yes,FALSE,1,TRUE
63951,no,FALSE,1,TRUE
66960,yes,FALSE,1,TRUE
26861,no,FALSE,1,TRUE
18830,no,FALSE,1,TRUE
56842,no,FALSE,1,TRUE
40411,yes,FALSE,1,TRUE
58256,yes,FALSE,1,TRUE
14239,yes,FALSE,1,TRUE
11992,no,FALSE,1,TRUE
81141,no,FALSE,1,TRUE
49170,no,FALSE,1,TRUE
21957,no,FALSE,1,TRUE
43324,yes,FALSE,1,TRUE
42019,no,FALSE,1,TRUE
55201,no,FALSE,1,TRUE
42243,yes,FALSE,1,TRUE
87091,yes,FALSE,1,TRUE
28438,yes,FALSE,1,TRUE
14568,no,FALSE,1,TRUE
20803,no,FALSE,1,TRUE
66408,yes,FALSE,1,TRUE
99740,no,FALSE,1,TRUE
56733,yes,FALSE,1,TRUE
65669,yes,FALSE,1,TRUE
88752,no,FALSE,1,TRUE
22145,yes,FALSE,1,TRUE
44880,yes,FALSE,1,TRUE
57472,yes,FALSE,1,TRUE
38478,no,TRUE,5,FALSE
71288,yes,FALSE,1,TRUE
62131,no,FALSE,1,TRUE
52293,no,FALSE,1,TRUE
89098,yes,FALSE,1,TRUE
80621,no,FALSE,1,TRUE
30809,no,FALSE,1,TRUE
63721,yes,FALSE,1,TRUE
20199,no,TRUE,4,FALSE
74764,no,FALSE,1,TRUE
55893,no,FALSE,1,TRUE
71545,yes,TRUE,10,FALSE
89556,yes,FALSE,1,TRUE
50164,yes,FALSE,7,FALSE
15055,no,FALSE,1,TRUE
97703,yes,FALSE,1,TRUE
48697,yes,FALSE,1,TRUE
70847,no,FALSE,1,TRUE
54706,yes,FALSE,1,TRUE
36349,no,FALSE,1,TRUE
41147,yes,FALSE,1,TRUE
10016,yes,FALSE,1,TRUE
93435,no,FALSE,1,TRUE
41007,yes,FALSE,1,TRUE
96061,yes,FALSE,1,TRUE
29977,yes,FALSE,1,TRUE
20117,no,FALSE,1,TRUE
75313,yes,FALSE,1,TRUE
24347,yes,FALSE,1,TRUE
68001,yes,FALSE,1,TRUE
64306,no,FALSE,1,TRUE
32052,yes,TRUE,9,FALSE
45086,yes,FALSE,1,TRUE
20519,no,FALSE,1,TRUE
57594,yes,FALSE,1,TRUE
93933,yes,FALSE,1,TRUE
20748,yes,FALSE,1,TRUE
32947,yes,FALSE,1,TRUE
51402,yes,FALSE,1,TRUE
70534,no,FALSE,1,TRUE
87843,yes,FALSE,1,TRUE
95473,yes,FALSE,1,TRUE
32882,yes,FALSE,1,TRUE
53744,no,FALSE,1,TRUE
22791,yes,FALSE,1,TRUE
59479,no,FALSE,1,TRUE
45543,no,FALSE,1,TRUE
98362,no,FALSE,1,TRUE
70065,yes,FALSE,1,TRUE
75017,yes,FALSE,1,TRUE
36016,no,FALSE,1,TRUE
39948,yes,FALSE,1,TRUE
40271,no,FALSE,1,TRUE
85506,yes,FALSE,1,TRUE
87490,yes,FALSE,1,TRUE
46611,yes,FALSE,1,TRUE
23421,yes,FALSE,1,TRUE
28774,no,FALSE,1,TRUE
43585,yes,FALSE,1,TRUE
18164,yes,FALSE,1,TRUE
94290,no,FALSE,1,TRUE
97363,yes,FALSE,1,TRUE
88511,no,TRUE,11,FALSE
18384,no,FALSE,1,TRUE
84839,yes,FALSE,1,TRUE
27708,yes,FALSE,1,TRUE
54043,no,FALSE,1,TRUE
40352,yes,FALSE,1,TRUE
80922,yes,FALSE,1,TRUE
92825,yes,FALSE,1,TRUE
78809,yes,FALSE,1,TRUE
65575,yes,FALSE,1,TRUE
78185,yes,FALSE,1,TRUE
53990,no,FALSE,1,TRUE
13711,no,FALSE,1,TRUE
86159,no,FALSE,1,TRUE
96693,yes,FALSE,1,TRUE
71858,yes,FALSE,1,TRUE
25813,no,FALSE,1,TRUE
74462,no,FALSE,1,TRUE
84636,no,TRUE,12,FALSE
50024,yes,FALSE,1,TRUE
73616,yes,FALSE,1,TRUE
13846,yes,FALSE,1,TRUE
76272,yes,FALSE,1,TRUE
90842,yes,TRUE,6,FALSE
71188,no,TRUE,10,FALSE
36090,no,FALSE,1,TRUE
33481,no,FALSE,1,TRUE
63098,yes,FALSE,1,TRUE
67096,yes,FALSE,1,TRUE
29209,yes,FALSE,1,TRUE
68795,yes,FALSE,1,TRUE
93811,yes,FALSE,1,TRUE
39006,yes,FALSE,1,TRUE
68877,no,TRUE,5,FALSE
65040,no,FALSE,1,TRUE
56204,no,FALSE,1,TRUE
79812,no,FALSE,1,TRUE
85533,yes,FALSE,1,TRUE
71159,yes,FALSE,1,TRUE
73212,yes,FALSE,1,TRUE
80722,yes,TRUE,11,FALSE
26066,no,FALSE,1,TRUE
36489,no,FALSE,1,TRUE
38223,no,FALSE,1,TRUE
94908,no,FALSE,1,TRUE
64923,yes,FALSE,1,TRUE
13007,yes,FALSE,1,TRUE
15820,no,FALSE,1,TRUE
83431,yes,FALSE,1,TRUE
65928,no,FALSE,1,TRUE
93475,yes,FALSE,1,TRUE
47947,no,FALSE,1,TRUE
78924,no,FALSE,1,TRUE
92685,yes,FALSE,1,TRUE
46057,yes,FALSE,1,TRUE
45356,yes,FALSE,1,TRUE
86999,no,FALSE,1,TRUE
16133,no,FALSE,1,TRUE
92252,yes,FALSE,1,TRUE
87474,yes,FALSE,1,TRUE
57593,yes,FALSE,1,TRUE
12283,no,FALSE,1,TRUE
85097,yes,FALSE,1,TRUE
20740,yes,FALSE,1,TRUE
91996,no,FALSE,1,TRUE
11962,no,FALSE,1,TRUE
65612,yes,TRUE,8,FALSE
48362,no,FALSE,1,TRUE
32623,no,FALSE,1,TRUE
17016,no,FALSE,1,TRUE
98816,yes,FALSE,1,TRUE
49183,yes,FALSE,1,TRUE
14745,yes,FALSE,1,TRUE
83225,no,FALSE,1,TRUE
51829,no,FALSE,1,TRUE
72095,yes,FALSE,1,TRUE
57611,yes,FALSE,1,TRUE
34213,yes,FALSE,1,TRUE
64745,no,FALSE,1,TRUE
12747,no,FALSE,1,TRUE
67645,no,FALSE,1,TRUE
98473,no,TRUE,9,FALSE
59162,no,TRUE,16,FALSE
22127,yes,FALSE,1,TRUE
89446,yes,FALSE,1,TRUE
37863,no,FALSE,1,TRUE
64773,yes,TRUE,9,FALSE
76666,no,FALSE,1,TRUE
20802,no,FALSE,1,TRUE
47768,no,FALSE,1,TRUE
49738,no,FALSE,1,TRUE
60638,no,FALSE,1,TRUE
32538,yes,FALSE,1,TRUE
95250,yes,TRUE,9,FALSE
23065,no,FALSE,1,TRUE
20620,yes,FALSE,1,TRUE
17313,no,TRUE,10,FALSE
10860,yes,FALSE,1,TRUE
23141,yes,FALSE,1,TRUE
29009,no,FALSE,1,TRUE
46321,no,FALSE,1,TRUE
78196,no,FALSE,1,TRUE
43018,yes,FALSE,1,TRUE
56796,no,FALSE,1,TRUE
91805,no,FALSE,1,TRUE
93866,no,FALSE,1,TRUE
63884,no,FALSE,1,TRUE
19536,no,FALSE,1,TRUE
41344,yes,FALSE,1,TRUE
47243,yes,FALSE,1,TRUE
32387,yes,FALSE,1,TRUE
66300,no,FALSE,1,TRUE
38433,yes,FALSE,1,TRUE
53749,yes,FALSE,1,TRUE
85127,yes,FALSE,1,TRUE
56672,yes,FALSE,1,TRUE
91563,yes,FALSE,1,TRUE
87018,yes,FALSE,1,TRUE
59466,yes,FALSE,1,TRUE
19214,no,FALSE,1,TRUE
51574,no,FALSE,1,TRUE
76119,yes,FALSE,1,TRUE
86271,no,FALSE,1,TRUE
27202,yes,FALSE,1,TRUE
20549,no,FALSE,1,TRUE
78936,no,FALSE,1,TRUE
51068,no,FALSE,1,TRUE
74950,yes,FALSE,1,TRUE
50648,no,FALSE,1,TRUE
22195,no,FALSE,1,TRUE
15079,yes,FALSE,1,TRUE
52827,no,FALSE,1,TRUE
14622,yes,FALSE,1,TRUE
67062,no,FALSE,1,TRUE
88107,yes,FALSE,1,TRUE
